291,0.09377305839533555
460,0.07970002205720168
821,0.09941317166949425
730,0.11038002598408621
900,0.12273592823558079
930,0.07856019193333166
250,0.1279322407439172
480,0.05641348976261083
640,0.11987652288037909
190,0.09791733023724146
990,0.12124389684438182
610,0.10261816684653437
230,0.12003169488009496
490,0.13795054278311633
600,0.11032329013482067
130,0.13678230203386965
430,0.13534659397116072
360,0.12972299405028825
100,0.11251043165288366
960,0.11529912694915163
890,0.06590271367726909
370,0.0987781594020713
690,0.08754856903373373
280,0.08921529923305986
200,0.10865495607695615
760,0.128568690278263
260,0.11755315221561023
390,0.12354360846886331
590,0.12246778198487691
630,0.12242258499237327
880,0.11761465394909795
241,0.10445787992473436
420,0.08109357094505049
770,0.11187603523565728
80,0.07560805918016726
810,0.11320941150385959
120,0.12584155364520824
995,0.11331611919063662
350,0.1214432205056431
410,0.10210906995305959
182,0.10922209471487046
40,0.09707005723913542
870,0.10318493245208589
660,0.07573674268892486
220,0.10782478147583271
10,0.1183276716359781
540,0.11197069681674339
421,0.11262351698920567
570,0.11764759477293901
910,0.10123477584717068
440,0.12326455685668143
240,0.10504606834882065
920,0.12206023716341485
780,0.10321613601506252
940,0.06647115665709898
290,0.14728825314386995
670,0.12307136962347484
30,0.09338477884023934
550,0.13558797542315257
170,0.10087209964250746
292,0.09422188072454266
740,0.12255325200361615
50,0.11139107999020297
320,0.09394111079635399
310,0.11180328558195218
380,0.09231219103845481
560,0.11787768151034768
60,0.09920554497182928
450,0.1330556974292487
710,0.12001076094302607
132,0.11972650781721998
820,0.11357271967679855
110,0.1273047876033188
330,0.10523862412093049
700,0.10736041697325899
470,0.1032230932998177
181,0.13338817069239575
790,0.11130971240009326
860,0.13038391774264524
20,0.13606106018889624
90,0.09783607022899408
510,0.12772237516890117
340,0.10240467596714209
840,0.11958745057940519
970,0.135296774353094
400,0.09759089895159492
520,0.07000202485195853
620,0.09899885040793777
180,0.1289907555515304
580,0.09469855426525217
750,0.1060777742954266
530,0.12245308136368319
650,0.11380810834257953
800,0.12386364838979373
70,0.11581703708284186
140,0.12999194491499344
720,0.085193105911737
210,0.09962964227198252
980,0.12331952929387625
