950,0.11509854068874799
500,0.11857242527200026
440,0.12603861244151868
681,0.11115255853924573
330,0.11165996389780082
920,0.13362208870541759
900,0.13249733909465308
250,0.13163571343178074
862,0.10731775555562514
290,0.14656126275322895
670,0.13035189343754508
990,0.124520758921257
550,0.1383703112551592
490,0.14152627915705543
600,0.12898796395870926
130,0.13615498539443216
430,0.13137989237928233
360,0.1393830683972379
320,0.10997983702987785
190,0.10182169387734133
960,0.12762420603681957
450,0.1411752380204036
710,0.13411809478816034
840,0.1280664484793841
491,0.1257513801370377
280,0.09503169707833635
800,0.1250277804235324
761,0.11464196926564735
110,0.13301426459040294
260,0.13126419288747918
390,0.12341598077416406
630,0.1297654718946376
880,0.12342565463828263
111,0.08467245620852756
680,0.10909581055238705
790,0.11991798231717889
180,0.13598302676108676
510,0.13398518472367704
150,0.11676641441525935
340,0.12103859365991593
580,0.10494754191626786
160,0.11756172271153252
740,0.13001919814722643
350,0.11850610791717854
410,0.12153915052687689
861,0.1172928845960446
650,0.1190590341036213
850,0.12119867902577529
140,0.13608009055949388
760,0.13363259058264082
300,0.1397041290181777
10,0.13826081312071314
270,0.11066777334440012
540,0.12213843946490058
