161,0.12016197944538373
91,0.0818574115965696
145,0.11444924745125722
179,0.12486001166455371
127,0.11939312017333745
185,0.07527546559532479
49,0.13221994895137051
95,0.04643890444276655
37,0.10099847021861069
197,0.12666509976305876
121,0.10433693517205295
45,0.12429853640738182
97,0.13884232875181585
119,0.11679915630472114
25,0.14108778049844029
85,0.13246165912921581
71,0.13170907813327765
23,0.13846366242477892
19,0.1132958089005618
99,0.10668379859974585
191,0.12379439434534394
177,0.06499540319307504
73,0.09479938580679617
137,0.09132591349354437
55,0.10187820637068198
39,0.10651586458288037
169,0.1190967253908588
51,0.11792558524252851
87,0.12657687073169244
125,0.1252262972681597
175,0.12222586484598827
83,0.07714289144764488
157,0.11598551908455344
15,0.07705950592679625
35,0.13685319199537932
183,0.13264631200516513
31,0.12067161294580148
69,0.1261261732743349
81,0.10717688889696564
7,0.0941961537724255
173,0.10014541949455773
151,0.13189077864482815
131,0.0799415085751915
43,0.10813859024440835
1,0.12581949730785638
107,0.12548231038917795
155,0.10882189942520804
113,0.12256145367338467
181,0.09876347225608201
159,0.12121925084457083
47,0.11050423880541489
117,0.12455990711550818
77,0.12919473205366527
187,0.06980006595550908
57,0.1556340745560608
5,0.09590833636830372
109,0.13201047264709936
33,0.1042905833625576
147,0.12177562123740401
9,0.11705647975148008
63,0.10387220645463878
61,0.11639579653608143
75,0.10309789548063453
111,0.12351033114313892
11,0.10397078614770382
89,0.1331491936062305
141,0.13281258693015544
163,0.11779352614441678
21,0.1315815090100957
65,0.10854605937695064
139,0.10752168555343465
93,0.1115305101368149
153,0.11513717352309963
171,0.13219937952000457
3,0.14232618613601056
17,0.09657322246808286
101,0.13140999264574293
67,0.10374578805610345
167,0.12077867222897724
193,0.13620907927964948
79,0.09976926326736213
103,0.07811223041387438
123,0.0973697493624403
115,0.09701034175857631
149,0.1076605589602947
105,0.13355177849039904
129,0.11518900706117005
13,0.11346324836118428
27,0.12945547902612442
143,0.09322110598244185
41,0.10097152393757554
195,0.1307342233704602
